Giorno,Mese,Anno,GradoFix,OraFix5
5,4,2013,8,15:00:00
5,4,2013,8,16:00:00
5,4,2013,8,17:00:00
5,4,2013,7,18:00:00
5,4,2013,6,19:00:00
5,4,2013,5,20:00:00
5,4,2013,4,21:00:00
5,4,2013,4,22:00:00
5,4,2013,3,23:00:00
5,4,2013,3,00:00:00
6,4,2013,2,01:00:00
6,4,2013,2,02:00:00
6,4,2013,2,03:00:00
6,4,2013,1,04:00:00
6,4,2013,0,05:00:00
6,4,2013,0,06:00:00
6,4,2013,0,07:00:00
6,4,2013,1,08:00:00
6,4,2013,3,09:00:00
6,4,2013,4,10:00:00
6,4,2013,6,11:00:00
6,4,2013,6,12:00:00
6,4,2013,7,13:00:00
6,4,2013,8,14:00:00
6,4,2013,10,15:00:00
6,4,2013,9,16:00:00
6,4,2013,10,17:00:00
6,4,2013,10,18:00:00
6,4,2013,9,19:00:00
6,4,2013,8,20:00:00
6,4,2013,6,21:00:00
6,4,2013,5,22:00:00
6,4,2013,3,23:00:00
6,4,2013,3,00:00:00
7,4,2013,1,01:00:00
7,4,2013,1,02:00:00
7,4,2013,-1,03:00:00
7,4,2013,-2,04:00:00
7,4,2013,-3,05:00:00
7,4,2013,-3,06:00:00
7,4,2013,-3,07:00:00
7,4,2013,-1,08:00:00
7,4,2013,2,09:00:00
7,4,2013,6,10:00:00
7,4,2013,7,11:00:00
7,4,2013,8,12:00:00
7,4,2013,9,13:00:00
7,4,2013,11,14:00:00
7,4,2013,10,15:00:00
7,4,2013,10,16:00:00
7,4,2013,10,17:00:00
7,4,2013,10,18:00:00
7,4,2013,9,19:00:00
7,4,2013,7,20:00:00
7,4,2013,6,21:00:00
7,4,2013,5,22:00:00
7,4,2013,5,23:00:00
7,4,2013,4,00:00:00
8,4,2013,4,01:00:00
8,4,2013,4,02:00:00
8,4,2013,4,03:00:00
8,4,2013,4,04:00:00
8,4,2013,4,05:00:00
8,4,2013,4,06:00:00
8,4,2013,4,07:00:00
8,4,2013,4,08:00:00
8,4,2013,5,09:00:00
8,4,2013,6,10:00:00
8,4,2013,7,11:00:00
8,4,2013,8,12:00:00
8,4,2013,9,13:00:00
8,4,2013,10,14:05:00
8,4,2013,10,16:00:00
8,4,2013,9,17:00:00
8,4,2013,9,18:00:00
8,4,2013,8,19:00:00
8,4,2013,7,20:00:00
8,4,2013,6,21:00:00
8,4,2013,5,22:00:00
8,4,2013,5,23:00:00
8,4,2013,4,00:00:00
9,4,2013,4,01:00:00
9,4,2013,3,02:00:00
9,4,2013,3,03:00:00
9,4,2013,3,04:00:00
9,4,2013,3,05:00:00
9,4,2013,4,06:00:00
9,4,2013,4,07:00:00
9,4,2013,4,08:00:00
9,4,2013,5,09:00:00
9,4,2013,6,10:00:00
9,4,2013,7,11:00:00
9,4,2013,8,12:00:00
9,4,2013,9,13:00:00
9,4,2013,9,14:00:00
9,4,2013,9,15:00:00
9,4,2013,9,16:00:00
9,4,2013,9,17:00:00
9,4,2013,8,18:00:00
9,4,2013,8,19:00:00
9,4,2013,8,20:00:00
9,4,2013,7,21:00:00
9,4,2013,7,22:00:00
9,4,2013,6,23:00:00
9,4,2013,6,00:00:00
10,4,2013,6,01:00:00
10,4,2013,4,02:00:00
10,4,2013,3,03:00:00
10,4,2013,3,04:00:00
10,4,2013,3,05:00:00
10,4,2013,3,06:00:00
10,4,2013,3,07:00:00
10,4,2013,2,08:00:00
10,4,2013,3,09:00:00
10,4,2013,4,10:00:00
10,4,2013,6,11:00:00
10,4,2013,10,12:00:00
10,4,2013,11,13:00:00
10,4,2013,11,14:00:00
10,4,2013,11,15:00:00
10,4,2013,10,16:00:00
10,4,2013,10,17:00:00
10,4,2013,10,18:00:00
10,4,2013,10,19:00:00
10,4,2013,8,20:00:00
10,4,2013,7,21:00:00
10,4,2013,7,22:00:00
10,4,2013,7,23:00:00
10,4,2013,6,00:00:00
11,4,2013,7,01:00:00
11,4,2013,7,02:00:00
11,4,2013,6,03:00:00
11,4,2013,6,04:00:00
11,4,2013,6,05:00:00
11,4,2013,6,06:00:00
11,4,2013,6,07:00:00
11,4,2013,6,08:00:00
11,4,2013,6,09:00:00
11,4,2013,6,10:00:00
11,4,2013,6,11:00:00
11,4,2013,7,12:00:00
11,4,2013,8,13:00:00
11,4,2013,8,14:00:00
11,4,2013,10,15:00:00
11,4,2013,11,16:00:00
11,4,2013,11,17:01:00
11,4,2013,13,18:00:00
11,4,2013,12,19:00:00
11,4,2013,11,20:00:00
11,4,2013,10,21:00:00
11,4,2013,9,22:00:00
11,4,2013,8,23:00:00
11,4,2013,9,00:00:00
12,4,2013,8,01:00:00
12,4,2013,8,02:00:00
12,4,2013,7,03:00:00
12,4,2013,7,04:00:00
12,4,2013,7,05:00:00
12,4,2013,7,06:00:00
12,4,2013,7,07:00:00
12,4,2013,8,08:00:00
12,4,2013,9,08:49:00
12,4,2013,9,09:00:00
12,4,2013,9,10:00:00
12,4,2013,11,11:00:00
12,4,2013,11,12:00:00
12,4,2013,10,13:00:00
12,4,2013,11,14:00:00
12,4,2013,11,15:00:00
12,4,2013,11,16:00:00
12,4,2013,10,17:00:00
12,4,2013,9,18:00:00
12,4,2013,9,19:00:00
12,4,2013,9,20:00:00
12,4,2013,8,21:00:00
12,4,2013,8,22:00:00
12,4,2013,7,23:00:00
12,4,2013,7,00:00:00
13,4,2013,7,01:00:00
13,4,2013,7,02:00:00
13,4,2013,7,03:00:00
13,4,2013,6,04:00:00
13,4,2013,5,05:00:00
13,4,2013,4,06:00:00
13,4,2013,5,07:00:00
13,4,2013,6,08:00:00
13,4,2013,7,08:13:00
13,4,2013,7,09:00:00
13,4,2013,10,10:00:00
13,4,2013,11,11:00:00
13,4,2013,11,12:00:00
13,4,2013,11,13:00:00
13,4,2013,11,14:00:00
13,4,2013,10,15:00:00
13,4,2013,10,16:00:00
13,4,2013,10,17:00:00
13,4,2013,11,18:00:00
13,4,2013,11,19:00:00
13,4,2013,11,20:00:00
13,4,2013,11,21:00:00
13,4,2013,11,22:00:00
13,4,2013,11,23:00:00
13,4,2013,12,00:00:00
14,4,2013,11,01:00:00
14,4,2013,12,02:00:00
14,4,2013,12,03:00:00
14,4,2013,12,04:00:00
14,4,2013,11,05:00:00
14,4,2013,11,06:00:00
14,4,2013,12,07:00:00
14,4,2013,12,08:00:00
14,4,2013,14,09:00:00
14,4,2013,16,10:00:00
14,4,2013,16,11:00:00
14,4,2013,18,12:00:00
14,4,2013,19,13:00:00
14,4,2013,19,14:00:00
14,4,2013,20,15:00:00
14,4,2013,17,16:00:00
14,4,2013,17,17:00:00
14,4,2013,16,18:00:00
14,4,2013,16,19:00:00
14,4,2013,15,20:00:00
14,4,2013,14,21:00:00
14,4,2013,14,22:00:00
14,4,2013,13,23:00:00
14,4,2013,12,00:00:00
15,4,2013,12,01:00:00
15,4,2013,11,02:00:00
15,4,2013,11,03:00:00
15,4,2013,11,04:00:00
15,4,2013,11,05:00:00
15,4,2013,11,06:00:00
15,4,2013,11,07:00:00
15,4,2013,11,08:00:00
15,4,2013,13,09:00:00
15,4,2013,13,10:00:00
15,4,2013,14,11:00:00
15,4,2013,14,11:46:00
15,4,2013,15,12:00:00
15,4,2013,15,13:00:00
15,4,2013,15,14:00:00
15,4,2013,14,15:00:00
15,4,2013,15,16:00:00
15,4,2013,15,17:00:00
15,4,2013,14,18:00:00
15,4,2013,13,19:00:00
15,4,2013,13,20:00:00
15,4,2013,12,21:00:00
15,4,2013,11,22:00:00
15,4,2013,10,23:00:00
15,4,2013,10,00:00:00
16,4,2013,9,01:00:00
16,4,2013,10,02:00:00
16,4,2013,10,03:00:00
16,4,2013,10,04:00:00
16,4,2013,11,05:00:00
16,4,2013,10,06:00:00
16,4,2013,10,07:00:00
16,4,2013,11,08:00:00
16,4,2013,12,09:00:00
16,4,2013,13,10:00:00
16,4,2013,14,11:00:00
16,4,2013,14,12:00:00
16,4,2013,15,13:00:00
16,4,2013,15,14:00:00
16,4,2013,16,15:00:00
16,4,2013,17,16:00:00
16,4,2013,16,17:00:00
16,4,2013,16,18:00:00
16,4,2013,15,19:00:00
16,4,2013,13,20:00:00
16,4,2013,12,21:00:00
16,4,2013,11,22:00:00
16,4,2013,10,23:00:00
16,4,2013,10,00:00:00
17,4,2013,9,01:00:00
17,4,2013,9,02:00:00
17,4,2013,10,03:00:00
17,4,2013,10,04:00:00
17,4,2013,10,05:00:00
17,4,2013,10,06:00:00
17,4,2013,11,07:00:00
17,4,2013,11,08:00:00
17,4,2013,12,09:00:00
17,4,2013,12,10:00:00
17,4,2013,14,11:00:00
17,4,2013,14,12:00:00
17,4,2013,15,13:00:00
17,4,2013,18,14:00:00
17,4,2013,17,15:00:00
17,4,2013,17,16:00:00
17,4,2013,18,17:00:00
17,4,2013,18,18:00:00
17,4,2013,17,19:00:00
17,4,2013,17,20:00:00
17,4,2013,15,21:00:00
17,4,2013,14,22:00:00
17,4,2013,13,23:00:00
17,4,2013,11,00:00:00
18,4,2013,11,01:00:00
18,4,2013,10,02:00:00
18,4,2013,10,03:00:00
18,4,2013,9,04:00:00
18,4,2013,9,05:00:00
18,4,2013,9,06:00:00
18,4,2013,9,07:00:00
18,4,2013,10,08:00:00
18,4,2013,11,09:00:00
18,4,2013,12,10:00:00
18,4,2013,12,11:00:00
18,4,2013,13,12:00:00
18,4,2013,14,13:00:00
18,4,2013,15,14:00:00
18,4,2013,11,15:00:00
18,4,2013,12,16:00:00
18,4,2013,12,17:00:00
18,4,2013,13,18:00:00
18,4,2013,12,19:00:00
18,4,2013,10,20:00:00
18,4,2013,10,21:00:00
18,4,2013,9,22:00:00
18,4,2013,8,23:00:00
18,4,2013,8,00:00:00
19,4,2013,7,01:00:00
19,4,2013,7,02:00:00
19,4,2013,7,03:00:00
19,4,2013,7,04:00:00
19,4,2013,8,05:00:00
19,4,2013,8,06:00:00
19,4,2013,8,07:00:00
19,4,2013,9,08:00:00
19,4,2013,9,09:00:00
19,4,2013,10,10:00:00
19,4,2013,11,11:00:00
19,4,2013,11,12:00:00
19,4,2013,11,13:00:00
19,4,2013,12,14:00:00
19,4,2013,13,15:00:00
19,4,2013,12,16:00:00
19,4,2013,13,17:00:00
19,4,2013,12,18:00:00
19,4,2013,11,19:00:00
19,4,2013,10,20:00:00
19,4,2013,9,21:00:00
19,4,2013,8,22:00:00
19,4,2013,7,23:00:00
19,4,2013,6,00:00:00
20,4,2013,5,01:00:00
20,4,2013,3,02:00:00
20,4,2013,2,03:00:00
20,4,2013,2,04:00:00
20,4,2013,1,05:00:00
20,4,2013,1,06:00:00
20,4,2013,1,07:00:00
20,4,2013,4,08:00:00
20,4,2013,7,09:00:00
20,4,2013,9,10:00:00
20,4,2013,10,11:00:00
20,4,2013,11,12:00:00
20,4,2013,12,13:00:00
20,4,2013,14,14:00:00
20,4,2013,13,15:00:00
20,4,2013,14,16:00:00
20,4,2013,14,17:00:00
20,4,2013,13,18:00:00
20,4,2013,12,19:00:00
20,4,2013,10,20:00:00
20,4,2013,8,21:00:00
20,4,2013,7,22:00:00
20,4,2013,6,23:00:00
20,4,2013,5,00:00:00
21,4,2013,4,01:00:00
21,4,2013,3,02:00:00
21,4,2013,1,03:00:00
21,4,2013,1,04:00:00
21,4,2013,0,05:00:00
21,4,2013,0,06:00:00
21,4,2013,0,07:00:00
21,4,2013,3,08:00:00
21,4,2013,7,09:00:00
21,4,2013,9,10:00:00
21,4,2013,11,11:00:00
21,4,2013,12,12:00:00
21,4,2013,13,13:00:00
21,4,2013,14,14:00:00
21,4,2013,14,15:00:00
21,4,2013,13,16:00:00
21,4,2013,13,17:00:00
21,4,2013,12,18:00:00
21,4,2013,12,19:00:00
21,4,2013,11,20:00:00
21,4,2013,10,21:00:00
21,4,2013,9,22:00:00
21,4,2013,8,23:00:00
21,4,2013,7,00:00:00
22,4,2013,6,01:00:00
22,4,2013,6,02:00:00
22,4,2013,6,03:00:00
22,4,2013,7,04:00:00
22,4,2013,7,05:00:00
22,4,2013,7,06:00:00
22,4,2013,8,07:00:00
22,4,2013,8,08:00:00
22,4,2013,8,08:13:00
22,4,2013,9,09:00:00
22,4,2013,10,10:00:00
22,4,2013,12,11:00:00
22,4,2013,13,12:00:00
22,4,2013,14,13:00:00
22,4,2013,14,14:00:00
22,4,2013,14,15:00:00
22,4,2013,13,16:00:00
22,4,2013,13,17:00:00
22,4,2013,12,18:00:00
22,4,2013,12,19:00:00
22,4,2013,12,20:00:00
22,4,2013,11,21:00:00
22,4,2013,11,22:00:00
22,4,2013,11,23:00:00
22,4,2013,10,00:00:00
23,4,2013,10,01:00:00
23,4,2013,10,02:00:00
23,4,2013,10,03:00:00
23,4,2013,10,04:00:00
23,4,2013,10,05:00:00
23,4,2013,10,06:00:00
23,4,2013,10,07:00:00
23,4,2013,11,08:00:00
23,4,2013,12,09:00:00
23,4,2013,13,10:00:00
23,4,2013,14,11:00:00
23,4,2013,15,12:00:00
23,4,2013,17,13:00:00
23,4,2013,17,14:00:00
23,4,2013,18,15:00:00
23,4,2013,19,16:00:00
23,4,2013,20,17:00:00
23,4,2013,20,18:00:00
23,4,2013,20,19:00:00
23,4,2013,18,20:00:00
23,4,2013,16,21:00:00
23,4,2013,15,22:00:00
23,4,2013,14,23:00:00
23,4,2013,12,00:00:00
24,4,2013,11,01:00:00
24,4,2013,9,02:00:00
24,4,2013,9,03:00:00
24,4,2013,9,04:00:00
24,4,2013,8,05:00:00
24,4,2013,8,06:00:00
24,4,2013,10,07:00:00
24,4,2013,11,08:00:00
24,4,2013,13,09:00:00
24,4,2013,16,10:00:00
24,4,2013,14,11:00:00
24,4,2013,15,12:00:00
24,4,2013,16,13:00:00
24,4,2013,17,14:00:00
24,4,2013,19,15:00:00
24,4,2013,19,16:00:00
24,4,2013,19,17:00:00
24,4,2013,19,18:00:00
24,4,2013,18,19:00:00
24,4,2013,17,20:00:00
24,4,2013,16,21:00:00
24,4,2013,15,22:00:00
24,4,2013,14,23:00:00
24,4,2013,14,00:00:00
25,4,2013,13,01:00:00
25,4,2013,12,02:00:00
25,4,2013,12,03:00:00
25,4,2013,11,04:00:00
25,4,2013,11,05:00:00
25,4,2013,11,06:00:00
25,4,2013,12,07:00:00
25,4,2013,12,08:00:00
25,4,2013,12,08:14:00
25,4,2013,12,09:00:00
25,4,2013,15,10:00:00
25,4,2013,16,11:00:00
25,4,2013,19,12:00:00
25,4,2013,21,13:00:00
25,4,2013,21,14:00:00
25,4,2013,22,15:00:00
25,4,2013,22,16:00:00
25,4,2013,22,17:00:00
25,4,2013,20,18:00:00
25,4,2013,17,19:00:00
25,4,2013,15,20:00:00
25,4,2013,13,21:00:00
25,4,2013,13,22:00:00
25,4,2013,13,23:00:00
25,4,2013,12,00:00:00
26,4,2013,12,01:00:00
26,4,2013,10,02:00:00
26,4,2013,8,03:00:00
26,4,2013,7,04:00:00
26,4,2013,7,05:00:00
26,4,2013,7,06:00:00
26,4,2013,6,07:00:00
26,4,2013,7,08:00:00
26,4,2013,8,09:00:00
26,4,2013,9,10:00:00
26,4,2013,10,11:00:00
26,4,2013,11,12:00:00
26,4,2013,10,13:00:00
26,4,2013,12,14:00:00
26,4,2013,12,15:00:00
26,4,2013,12,16:00:00
26,4,2013,11,17:00:00
26,4,2013,12,18:00:00
26,4,2013,11,19:00:00
26,4,2013,10,20:00:00
26,4,2013,8,21:00:00
26,4,2013,6,22:00:00
26,4,2013,6,23:00:00
26,4,2013,5,00:00:00
27,4,2013,4,01:00:00
27,4,2013,4,02:00:00
27,4,2013,3,03:00:00
27,4,2013,3,04:00:00
27,4,2013,3,05:00:00
27,4,2013,3,06:00:00
27,4,2013,4,07:00:00
27,4,2013,5,08:00:00
27,4,2013,6,09:00:00
27,4,2013,7,10:00:00
27,4,2013,7,11:00:00
27,4,2013,8,12:00:00
27,4,2013,6,13:00:00
27,4,2013,8,14:00:00
27,4,2013,8,15:00:00
27,4,2013,10,16:00:00
27,4,2013,11,17:00:00
27,4,2013,10,18:00:00
27,4,2013,8,19:00:00
27,4,2013,8,20:00:00
27,4,2013,7,21:00:00
27,4,2013,6,22:00:00
27,4,2013,5,23:00:00
27,4,2013,5,00:00:00
28,4,2013,3,01:00:00
28,4,2013,1,02:00:00
28,4,2013,1,03:00:00
28,4,2013,0,04:00:00
28,4,2013,0,05:00:00
28,4,2013,-1,06:00:00
28,4,2013,0,07:00:00
28,4,2013,3,08:00:00
28,4,2013,7,09:00:00
28,4,2013,9,10:00:00
28,4,2013,10,11:00:00
28,4,2013,11,12:00:00
28,4,2013,10,13:00:00
28,4,2013,11,14:00:00
28,4,2013,11,15:00:00
28,4,2013,12,16:00:00
28,4,2013,11,17:00:00
28,4,2013,11,18:00:00
28,4,2013,10,19:00:00
28,4,2013,9,20:00:00
28,4,2013,9,21:00:00
28,4,2013,8,22:00:00
28,4,2013,8,23:00:00
28,4,2013,8,00:00:00
29,4,2013,8,01:00:00
29,4,2013,8,02:00:00
29,4,2013,8,03:00:00
29,4,2013,8,04:00:00
29,4,2013,8,05:00:00
29,4,2013,8,06:00:00
29,4,2013,7,07:00:00
29,4,2013,8,08:00:00
29,4,2013,9,09:00:00
29,4,2013,10,10:00:00
29,4,2013,11,11:00:00
29,4,2013,11,12:00:00
29,4,2013,12,13:00:00
29,4,2013,12,14:00:00
29,4,2013,13,15:00:00
29,4,2013,13,16:00:00
29,4,2013,13,17:00:00
29,4,2013,13,18:00:00
29,4,2013,12,19:00:00
29,4,2013,12,20:00:00
29,4,2013,10,21:00:00
29,4,2013,9,22:00:00
29,4,2013,7,23:00:00
29,4,2013,6,00:00:00
30,4,2013,6,01:00:00
30,4,2013,5,02:00:00
30,4,2013,6,03:00:00
30,4,2013,6,04:00:00
30,4,2013,4,05:00:00
30,4,2013,4,06:00:00
30,4,2013,4,07:00:00
30,4,2013,7,08:00:00
30,4,2013,9,09:00:00
30,4,2013,11,10:00:00
30,4,2013,11,11:00:00
30,4,2013,11,12:03:00
30,4,2013,13,13:00:00
30,4,2013,13,14:00:00
30,4,2013,13,15:00:00
30,4,2013,14,16:00:00
30,4,2013,13,17:00:00
30,4,2013,14,18:00:00
30,4,2013,12,19:00:00
30,4,2013,11,20:00:00
30,4,2013,9,21:00:00
30,4,2013,8,22:00:00
30,4,2013,7,23:00:00
30,4,2013,6,00:00:00
1,5,2013,5,01:00:00
1,5,2013,5,02:00:00
1,5,2013,4,03:00:00
1,5,2013,3,04:00:00
1,5,2013,3,05:00:00
1,5,2013,4,06:00:00
1,5,2013,4,07:00:00
1,5,2013,5,08:00:00
1,5,2013,5,09:00:00
1,5,2013,7,10:00:00
1,5,2013,10,11:00:00
1,5,2013,12,12:00:00
1,5,2013,14,13:00:00
1,5,2013,14,14:00:00
1,5,2013,15,15:00:00
1,5,2013,16,16:00:00
1,5,2013,16,17:00:00
1,5,2013,15,18:00:00
1,5,2013,15,19:00:00
1,5,2013,14,20:00:00
1,5,2013,13,21:00:00
1,5,2013,11,22:00:00
1,5,2013,9,23:00:00
1,5,2013,7,00:00:00
2,5,2013,5,01:00:00
2,5,2013,5,02:00:00
2,5,2013,6,03:00:00
2,5,2013,5,04:00:00
2,5,2013,6,05:00:00
2,5,2013,5,06:00:00
2,5,2013,6,07:00:00
2,5,2013,8,08:00:00
2,5,2013,11,09:00:00
2,5,2013,12,10:00:00
2,5,2013,14,11:00:00
2,5,2013,14,12:00:00
2,5,2013,15,13:00:00
2,5,2013,17,14:00:00
2,5,2013,17,15:00:00
2,5,2013,17,16:00:00
2,5,2013,17,17:00:00
2,5,2013,17,18:00:00
2,5,2013,16,19:00:00
2,5,2013,14,20:00:00
2,5,2013,12,21:00:00
2,5,2013,11,22:00:00
2,5,2013,9,23:00:00
2,5,2013,7,00:00:00
3,5,2013,6,01:00:00
3,5,2013,5,02:00:00
3,5,2013,4,03:00:00
3,5,2013,3,04:00:00
3,5,2013,3,05:00:00
3,5,2013,3,06:00:00
3,5,2013,5,07:00:00
3,5,2013,8,08:00:00
3,5,2013,11,09:00:00
3,5,2013,13,10:00:00
3,5,2013,15,11:00:00
3,5,2013,17,12:00:00
3,5,2013,18,13:00:00
3,5,2013,18,14:00:00
3,5,2013,19,15:00:00
3,5,2013,19,16:00:00
3,5,2013,18,17:00:00
3,5,2013,17,18:00:00
3,5,2013,17,19:00:00
3,5,2013,14,20:00:00
3,5,2013,12,21:00:00
3,5,2013,12,22:00:00
3,5,2013,11,23:00:00
3,5,2013,10,00:00:00
4,5,2013,9,01:00:00
4,5,2013,9,02:00:00
4,5,2013,9,03:00:00
4,5,2013,8,04:00:00
4,5,2013,7,05:00:00
4,5,2013,7,06:00:00
4,5,2013,9,07:00:00
4,5,2013,10,08:00:00
4,5,2013,12,09:00:00
4,5,2013,12,10:00:00
4,5,2013,13,11:00:00
4,5,2013,14,12:00:00
4,5,2013,14,13:00:00
4,5,2013,17,14:00:00
4,5,2013,16,15:00:00
4,5,2013,17,16:00:00
4,5,2013,16,17:00:00
4,5,2013,16,18:00:00
4,5,2013,15,19:00:00
4,5,2013,14,20:00:00
4,5,2013,13,21:00:00
4,5,2013,12,22:00:00
4,5,2013,11,23:00:00
4,5,2013,10,00:00:00
5,5,2013,10,01:00:00
5,5,2013,9,02:00:00
5,5,2013,9,03:00:00
5,5,2013,6,04:00:00
5,5,2013,6,05:00:00
5,5,2013,6,06:00:00
5,5,2013,8,07:00:00
5,5,2013,10,08:00:00
5,5,2013,12,09:00:00
5,5,2013,13,10:00:00
5,5,2013,14,11:00:00
5,5,2013,15,12:00:00
5,5,2013,16,13:00:00
5,5,2013,16,14:00:00
5,5,2013,19,15:00:00
5,5,2013,18,16:00:00
5,5,2013,18,17:00:00
5,5,2013,18,18:00:00
5,5,2013,18,19:00:00
5,5,2013,17,20:00:00
5,5,2013,16,21:00:00
5,5,2013,16,22:00:00
5,5,2013,14,23:00:00
5,5,2013,13,00:00:00
6,5,2013,12,01:00:00
6,5,2013,11,02:00:00
6,5,2013,11,03:00:00
6,5,2013,10,04:00:00
6,5,2013,10,05:00:00
6,5,2013,12,08:00:00
6,5,2013,15,09:00:00
6,5,2013,16,10:00:00
6,5,2013,18,11:00:00
6,5,2013,17,12:00:00
6,5,2013,19,13:00:00
6,5,2013,20,14:00:00
6,5,2013,21,15:00:00
6,5,2013,21,16:00:00
6,5,2013,20,17:00:00
6,5,2013,21,18:00:00
6,5,2013,21,19:00:00
6,5,2013,19,20:00:00
6,5,2013,17,21:00:00
6,5,2013,15,22:00:00
6,5,2013,14,23:00:00
6,5,2013,12,00:00:00
7,5,2013,10,01:00:00
7,5,2013,9,02:00:00
7,5,2013,8,03:00:00
7,5,2013,7,04:00:00
7,5,2013,7,05:00:00
7,5,2013,7,06:00:00
7,5,2013,8,07:00:00
7,5,2013,12,08:00:00
7,5,2013,15,09:00:00
7,5,2013,18,10:00:00
7,5,2013,20,11:00:00
7,5,2013,21,12:00:00
7,5,2013,21,13:00:00
7,5,2013,21,14:00:00
7,5,2013,22,15:00:00
7,5,2013,20,16:00:00
7,5,2013,20,17:00:00
7,5,2013,20,18:00:00
7,5,2013,20,19:00:00
7,5,2013,18,20:00:00
7,5,2013,17,21:00:00
7,5,2013,15,22:00:00
7,5,2013,15,23:00:00
7,5,2013,14,00:00:00
8,5,2013,13,01:00:00
8,5,2013,12,02:00:00
8,5,2013,13,03:00:00
8,5,2013,13,04:00:00
8,5,2013,12,05:00:00
8,5,2013,13,06:00:00
8,5,2013,12,07:00:00
8,5,2013,13,08:00:00
8,5,2013,14,09:00:00
8,5,2013,15,10:00:00
8,5,2013,15,11:00:00
8,5,2013,15,12:00:00
8,5,2013,15,13:00:00
8,5,2013,15,14:00:00
8,5,2013,16,15:00:00
8,5,2013,18,16:00:00
8,5,2013,16,17:00:00
8,5,2013,15,18:00:00
8,5,2013,15,19:00:00
8,5,2013,14,20:00:00
8,5,2013,12,21:00:00
8,5,2013,12,21:11:00
8,5,2013,11,22:00:00
8,5,2013,10,23:00:00
8,5,2013,9,00:00:00
9,5,2013,8,01:00:00
9,5,2013,8,02:00:00
9,5,2013,7,03:00:00
9,5,2013,7,04:00:00
9,5,2013,6,05:00:00
9,5,2013,6,06:00:00
9,5,2013,8,07:00:00
9,5,2013,10,08:00:00
9,5,2013,10,08:09:00
9,5,2013,11,09:00:00
9,5,2013,12,10:00:00
9,5,2013,14,11:00:00
9,5,2013,11,12:00:00
9,5,2013,13,13:00:00
9,5,2013,13,14:00:00
9,5,2013,13,15:00:00
9,5,2013,13,16:00:00
9,5,2013,13,17:00:00
9,5,2013,12,18:00:00
9,5,2013,11,19:00:00
9,5,2013,10,20:00:00
9,5,2013,10,21:00:00
9,5,2013,10,22:00:00
9,5,2013,10,23:00:00
9,5,2013,10,00:00:00
10,5,2013,10,01:00:00
10,5,2013,10,02:00:00
10,5,2013,10,03:00:00
10,5,2013,10,04:00:00
10,5,2013,10,05:00:00
10,5,2013,10,06:00:00
10,5,2013,11,07:00:00
10,5,2013,11,08:00:00
10,5,2013,12,09:00:00
10,5,2013,11,10:00:00
10,5,2013,12,11:00:00
10,5,2013,12,12:00:00
10,5,2013,14,13:00:00
10,5,2013,16,14:00:00
10,5,2013,17,15:00:00
10,5,2013,16,16:00:00
10,5,2013,17,17:00:00
10,5,2013,16,18:00:00
10,5,2013,15,19:00:00
10,5,2013,14,20:00:00
10,5,2013,13,21:00:00
10,5,2013,12,22:00:00
10,5,2013,10,23:00:00
10,5,2013,9,00:00:00
11,5,2013,8,01:00:00
11,5,2013,7,02:00:00
11,5,2013,7,03:00:00
11,5,2013,7,04:00:00
11,5,2013,7,05:00:00
11,5,2013,6,06:00:00
11,5,2013,8,07:00:00
11,5,2013,8,08:00:00
11,5,2013,11,09:00:00
11,5,2013,11,10:00:00
11,5,2013,12,11:00:00
11,5,2013,13,12:00:00
11,5,2013,12,13:00:00
11,5,2013,14,14:00:00
11,5,2013,12,15:00:00
11,5,2013,13,16:00:00
11,5,2013,13,17:00:00
11,5,2013,12,18:00:00
11,5,2013,9,19:00:00
11,5,2013,9,20:00:00
11,5,2013,7,21:00:00
11,5,2013,7,22:00:00
11,5,2013,7,23:00:00
11,5,2013,6,00:00:00
12,5,2013,5,01:00:00
12,5,2013,5,02:00:00
12,5,2013,6,03:00:00
12,5,2013,5,04:00:00
12,5,2013,5,05:00:00
12,5,2013,5,06:00:00
12,5,2013,6,07:00:00
12,5,2013,8,08:00:00
12,5,2013,10,09:00:00
12,5,2013,11,10:00:00
12,5,2013,12,11:00:00
12,5,2013,13,12:00:00
12,5,2013,14,13:00:00
12,5,2013,14,14:00:00
12,5,2013,13,15:00:00
12,5,2013,12,16:00:00
12,5,2013,12,17:00:00
12,5,2013,11,18:00:00
12,5,2013,11,19:00:00
12,5,2013,11,20:00:00
12,5,2013,11,21:00:00
12,5,2013,12,22:00:00
12,5,2013,12,23:00:00
12,5,2013,12,00:00:00
13,5,2013,11,01:00:00
13,5,2013,11,02:00:00
13,5,2013,11,03:00:00
13,5,2013,11,04:00:00
13,5,2013,11,05:00:00
13,5,2013,11,06:00:00
13,5,2013,11,07:00:00
13,5,2013,11,08:00:00
13,5,2013,11,09:00:00
13,5,2013,12,10:00:00
13,5,2013,12,11:00:00
13,5,2013,12,12:00:00
13,5,2013,13,13:00:00
13,5,2013,12,14:00:00
13,5,2013,14,15:00:00
13,5,2013,15,16:00:00
13,5,2013,13,17:00:00
13,5,2013,12,18:00:00
13,5,2013,12,19:00:00
13,5,2013,12,20:00:00
13,5,2013,9,21:00:00
13,5,2013,8,22:00:00
13,5,2013,8,23:00:00
13,5,2013,8,00:00:00
14,5,2013,8,01:00:00
14,5,2013,7,02:00:00
14,5,2013,7,03:00:00
14,5,2013,7,04:00:00
14,5,2013,7,05:00:00
