Giorno,Mese,Anno,GradoFix,OraFix5
25,3,2015,0.0,02:00:00
25,3,2015,0.0,03:00:00
25,3,2015,0.0,04:00:00
25,3,2015,0.0,05:00:00
25,3,2015,0.0,06:00:00
25,3,2015,0.0,07:00:00
25,3,2015,2.0,08:00:00
25,3,2015,4.0,09:00:00
25,3,2015,5.0,09:09:00
25,3,2015,6.0,10:00:00
25,3,2015,6.0,11:00:00
25,3,2015,7.0,12:00:00
25,3,2015,9.0,13:00:00
25,3,2015,9.0,14:00:00
25,3,2015,8.0,15:00:00
25,3,2015,9.0,16:00:00
25,3,2015,9.0,17:00:00
25,3,2015,8.0,18:00:00
25,3,2015,7.0,19:00:00
25,3,2015,5.0,20:00:00
25,3,2015,4.0,21:00:00
25,3,2015,4.0,22:00:00
25,3,2015,3.0,23:00:00
25,3,2015,3.0,00:00:00
26,3,2015,4.0,01:00:00
26,3,2015,4.0,02:00:00
26,3,2015,5.0,03:00:00
26,3,2015,5.0,04:00:00
26,3,2015,5.0,05:00:00
26,3,2015,4.0,06:00:00
26,3,2015,5.0,07:00:00
26,3,2015,5.0,08:00:00
26,3,2015,6.0,09:00:00
26,3,2015,7.0,10:00:00
26,3,2015,7.0,10:10:00
26,3,2015,9.0,11:00:00
26,3,2015,10.0,12:00:00
26,3,2015,9.0,13:00:00
26,3,2015,12.0,14:00:00
26,3,2015,12.0,15:00:00
26,3,2015,12.0,16:00:00
26,3,2015,11.0,17:00:00
26,3,2015,10.0,18:00:00
26,3,2015,9.0,19:00:00
26,3,2015,9.0,20:00:00
26,3,2015,8.0,21:00:00
26,3,2015,7.0,22:00:00
26,3,2015,7.0,23:00:00
26,3,2015,6.0,00:00:00
27,3,2015,5.0,01:00:00
27,3,2015,4.0,02:00:00
27,3,2015,3.0,03:00:00
27,3,2015,3.0,04:00:00
27,3,2015,2.0,05:00:00
27,3,2015,2.0,06:00:00
27,3,2015,4.0,07:00:00
27,3,2015,5.0,08:00:00
27,3,2015,7.0,09:00:00
27,3,2015,8.0,10:00:00
27,3,2015,10.0,11:00:00
27,3,2015,11.0,12:00:00
27,3,2015,11.0,13:00:00
27,3,2015,12.0,14:00:00
27,3,2015,11.0,15:00:00
27,3,2015,12.0,16:00:00
27,3,2015,13.0,17:00:00
27,3,2015,11.0,18:00:00
27,3,2015,10.0,19:00:00
27,3,2015,9.0,20:00:00
27,3,2015,8.0,21:00:00
27,3,2015,7.0,22:00:00
27,3,2015,7.0,23:00:00
27,3,2015,7.0,00:00:00
28,3,2015,7.0,01:00:00
28,3,2015,8.0,02:00:00
28,3,2015,8.0,03:00:00
28,3,2015,8.0,04:00:00
28,3,2015,8.0,05:00:00
28,3,2015,9.0,06:00:00
28,3,2015,9.0,07:00:00
28,3,2015,11.0,08:00:00
28,3,2015,12.0,09:00:00
28,3,2015,12.0,10:00:00
28,3,2015,13.0,11:00:00
28,3,2015,14.0,12:00:00
28,3,2015,13.0,13:00:00
28,3,2015,13.0,14:01:00
28,3,2015,13.0,15:00:00
28,3,2015,14.0,16:00:00
28,3,2015,13.0,17:00:00
28,3,2015,13.0,18:00:00
28,3,2015,13.0,19:00:00
28,3,2015,13.0,20:00:00
28,3,2015,12.0,21:00:00
28,3,2015,11.0,22:00:00
28,3,2015,10.0,23:00:00
28,3,2015,10.0,00:00:00
29,3,2015,10.0,01:00:00
29,3,2015,9.0,03:00:00
29,3,2015,10.0,04:00:00
29,3,2015,10.0,05:00:00
29,3,2015,10.0,06:00:00
29,3,2015,10.0,07:00:00
29,3,2015,9.0,08:00:00
29,3,2015,9.0,09:00:00
29,3,2015,11.0,10:00:00
29,3,2015,11.0,11:00:00
29,3,2015,12.0,12:00:00
29,3,2015,12.0,13:00:00
29,3,2015,13.0,14:00:00
29,3,2015,14.0,15:00:00
29,3,2015,13.0,16:00:00
29,3,2015,13.0,17:00:00
29,3,2015,12.0,18:00:00
29,3,2015,10.0,19:00:00
29,3,2015,9.0,20:00:00
29,3,2015,9.0,21:00:00
29,3,2015,9.0,22:00:00
29,3,2015,8.0,23:00:00
29,3,2015,8.0,00:00:00
30,3,2015,8.0,01:00:00
30,3,2015,7.0,02:00:00
30,3,2015,7.0,03:00:00
30,3,2015,7.0,04:00:00
30,3,2015,6.0,05:00:00
30,3,2015,6.0,06:00:00
30,3,2015,6.0,07:00:00
30,3,2015,6.0,08:00:00
30,3,2015,7.0,09:00:00
30,3,2015,8.0,10:00:00
30,3,2015,8.0,11:00:00
30,3,2015,9.0,12:00:00
30,3,2015,10.0,13:00:00
30,3,2015,11.0,14:00:00
30,3,2015,11.0,15:00:00
30,3,2015,11.0,16:00:00
30,3,2015,10.0,17:00:00
30,3,2015,9.0,18:00:00
30,3,2015,9.0,19:00:00
30,3,2015,9.0,20:00:00
30,3,2015,10.0,21:00:00
30,3,2015,11.0,22:00:00
30,3,2015,11.0,23:00:00
31,3,2015,12.0,01:00:00
31,3,2015,11.0,02:00:00
31,3,2015,12.0,03:00:00
31,3,2015,11.0,04:00:00
31,3,2015,10.0,05:00:00
31,3,2015,10.0,06:00:00
31,3,2015,10.0,07:00:00
31,3,2015,10.0,08:00:00
31,3,2015,10.0,09:00:00
31,3,2015,11.0,10:00:00
31,3,2015,11.0,11:00:00
31,3,2015,11.0,12:00:00
31,3,2015,13.0,13:00:00
31,3,2015,12.0,14:00:00
31,3,2015,12.0,15:00:00
31,3,2015,11.0,16:00:00
31,3,2015,11.0,17:00:00
31,3,2015,10.0,18:00:00
31,3,2015,9.0,19:00:00
31,3,2015,8.0,20:00:00
31,3,2015,8.0,21:00:00
31,3,2015,7.0,22:00:00
31,3,2015,6.0,23:00:00
31,3,2015,6.0,00:00:00
1,4,2015,5.0,01:00:00
1,4,2015,5.0,02:00:00
1,4,2015,5.0,03:00:00
1,4,2015,5.0,04:00:00
1,4,2015,4.0,05:00:00
1,4,2015,4.0,06:00:00
1,4,2015,4.0,07:00:00
1,4,2015,5.0,08:00:00
1,4,2015,7.0,09:00:00
1,4,2015,8.0,10:00:00
1,4,2015,9.0,11:00:00
1,4,2015,9.0,12:00:00
1,4,2015,10.0,13:00:00
1,4,2015,10.0,14:00:00
1,4,2015,11.0,15:00:00
1,4,2015,10.0,16:00:00
1,4,2015,9.0,17:00:00
1,4,2015,9.0,18:00:00
1,4,2015,9.0,19:00:00
1,4,2015,9.0,20:00:00
1,4,2015,8.0,21:00:00
1,4,2015,8.0,22:00:00
1,4,2015,7.0,23:00:00
1,4,2015,7.0,00:00:00
2,4,2015,8.0,01:00:00
2,4,2015,9.0,02:00:00
2,4,2015,10.0,03:00:00
2,4,2015,10.0,04:00:00
2,4,2015,7.0,05:00:00
2,4,2015,7.0,06:00:00
2,4,2015,6.0,07:00:00
2,4,2015,6.0,08:00:00
2,4,2015,7.0,09:00:00
2,4,2015,7.0,10:00:00
2,4,2015,8.0,11:00:00
2,4,2015,8.0,12:00:00
2,4,2015,9.0,14:00:00
2,4,2015,10.0,15:00:00
2,4,2015,10.0,16:00:00
2,4,2015,11.0,17:00:00
2,4,2015,11.0,18:00:00
2,4,2015,10.0,19:00:00
2,4,2015,10.0,20:00:00
2,4,2015,9.0,21:00:00
2,4,2015,9.0,22:00:00
2,4,2015,9.0,23:00:00
2,4,2015,7.0,00:00:00
3,4,2015,7.0,01:00:00
3,4,2015,7.0,02:00:00
3,4,2015,7.0,03:00:00
3,4,2015,7.0,04:00:00
3,4,2015,7.0,05:00:00
3,4,2015,7.0,06:00:00
3,4,2015,7.0,07:00:00
3,4,2015,7.0,08:00:00
3,4,2015,8.0,09:00:00
3,4,2015,9.0,10:00:00
3,4,2015,10.0,11:00:00
3,4,2015,11.0,12:00:00
3,4,2015,12.0,13:00:00
3,4,2015,12.0,14:00:00
3,4,2015,12.0,15:00:00
3,4,2015,12.0,16:00:00
3,4,2015,12.0,17:00:00
3,4,2015,11.0,18:00:00
3,4,2015,11.0,19:00:00
3,4,2015,11.0,20:00:00
3,4,2015,10.0,21:00:00
3,4,2015,10.0,23:00:00
3,4,2015,10.0,00:00:00
4,4,2015,10.0,01:00:00
4,4,2015,10.0,02:00:00
4,4,2015,10.0,03:00:00
4,4,2015,8.0,04:00:00
4,4,2015,8.0,05:00:00
4,4,2015,8.0,06:00:00
4,4,2015,8.0,07:00:00
4,4,2015,8.0,08:00:00
4,4,2015,8.0,09:00:00
4,4,2015,9.0,10:00:00
4,4,2015,9.0,11:00:00
4,4,2015,9.0,12:00:00
4,4,2015,9.0,13:00:00
4,4,2015,9.0,14:00:00
4,4,2015,9.0,15:00:00
4,4,2015,9.0,16:00:00
4,4,2015,9.0,17:00:00
4,4,2015,8.0,18:00:00
4,4,2015,8.0,19:00:00
4,4,2015,8.0,20:00:00
4,4,2015,8.0,21:00:00
4,4,2015,7.0,22:00:00
4,4,2015,7.0,23:00:00
4,4,2015,6.0,00:00:00
5,4,2015,5.0,01:00:00
5,4,2015,6.0,02:00:00
5,4,2015,6.0,03:00:00
5,4,2015,6.0,04:00:00
5,4,2015,6.0,05:00:00
5,4,2015,6.0,06:00:00
5,4,2015,6.0,07:00:00
5,4,2015,7.0,08:00:00
5,4,2015,7.0,09:00:00
5,4,2015,9.0,10:00:00
5,4,2015,11.0,11:00:00
5,4,2015,10.0,12:00:00
5,4,2015,11.0,13:00:00
5,4,2015,11.0,14:00:00
5,4,2015,12.0,15:00:00
5,4,2015,12.0,16:00:00
5,4,2015,12.0,17:00:00
5,4,2015,12.0,18:00:00
5,4,2015,11.0,19:00:00
5,4,2015,11.0,20:00:00
5,4,2015,9.0,21:00:00
5,4,2015,7.0,22:00:00
5,4,2015,6.0,23:00:00
5,4,2015,5.0,00:00:00
6,4,2015,4.0,01:00:00
6,4,2015,3.0,02:00:00
6,4,2015,2.0,03:00:00
6,4,2015,1.0,05:00:00
6,4,2015,1.0,06:00:00
6,4,2015,2.0,07:00:00
6,4,2015,3.0,08:00:00
6,4,2015,6.0,09:00:00
6,4,2015,11.0,10:00:00
6,4,2015,13.0,11:00:00
6,4,2015,15.0,12:00:00
6,4,2015,16.0,13:00:00
6,4,2015,17.0,14:00:00
6,4,2015,16.0,15:00:00
6,4,2015,15.0,16:00:00
6,4,2015,13.0,18:00:00
6,4,2015,11.0,19:00:00
6,4,2015,10.0,20:00:00
6,4,2015,9.0,21:00:00
6,4,2015,9.0,22:00:00
6,4,2015,8.0,23:00:00
6,4,2015,7.0,00:00:00
7,4,2015,6.0,01:00:00
7,4,2015,3.0,03:00:00
7,4,2015,3.0,04:00:00
7,4,2015,2.0,05:00:00
7,4,2015,2.0,06:00:00
7,4,2015,1.0,07:00:00
7,4,2015,3.0,08:00:00
7,4,2015,6.0,09:00:00
7,4,2015,9.0,10:00:00
7,4,2015,11.0,11:00:00
7,4,2015,13.0,12:00:00
7,4,2015,14.0,13:00:00
7,4,2015,16.0,14:00:00
7,4,2015,17.0,15:00:00
7,4,2015,17.0,16:00:00
7,4,2015,18.0,17:00:00
7,4,2015,16.0,18:00:00
7,4,2015,16.0,19:00:00
7,4,2015,14.0,20:00:00
7,4,2015,12.0,21:00:00
7,4,2015,11.0,22:00:00
7,4,2015,11.0,23:00:00
7,4,2015,9.0,00:00:00
8,4,2015,8.0,01:00:00
8,4,2015,7.0,02:00:00
8,4,2015,6.0,04:00:00
8,4,2015,5.0,05:00:00
8,4,2015,5.0,06:00:00
8,4,2015,4.0,07:00:00
8,4,2015,5.0,08:00:00
8,4,2015,8.0,09:00:00
8,4,2015,11.0,10:00:00
8,4,2015,14.0,11:00:00
8,4,2015,16.0,12:00:00
8,4,2015,16.0,13:00:00
8,4,2015,16.0,14:00:00
8,4,2015,19.0,15:00:00
8,4,2015,18.0,16:00:00
8,4,2015,17.0,17:00:00
8,4,2015,16.0,18:00:00
8,4,2015,16.0,19:00:00
8,4,2015,14.0,20:00:00
8,4,2015,13.0,21:00:00
8,4,2015,12.0,22:00:00
8,4,2015,10.0,23:00:00
8,4,2015,9.0,00:00:00
9,4,2015,8.0,01:00:00
9,4,2015,9.0,02:00:00
9,4,2015,9.0,03:00:00
9,4,2015,7.0,04:00:00
9,4,2015,6.0,05:00:00
9,4,2015,6.0,06:00:00
9,4,2015,6.0,07:00:00
9,4,2015,6.0,07:13:00
9,4,2015,7.0,08:00:00
9,4,2015,7.0,09:00:00
9,4,2015,9.0,10:00:00
9,4,2015,11.0,11:00:00
9,4,2015,14.0,12:00:00
9,4,2015,15.0,13:00:00
9,4,2015,17.0,14:00:00
9,4,2015,16.0,15:00:00
9,4,2015,17.0,16:00:00
9,4,2015,18.0,17:00:00
9,4,2015,17.0,18:00:00
9,4,2015,17.0,19:00:00
9,4,2015,15.0,20:00:00
9,4,2015,13.0,21:00:00
9,4,2015,12.0,22:00:00
9,4,2015,11.0,23:00:00
9,4,2015,9.0,00:00:00
10,4,2015,8.0,01:00:00
10,4,2015,7.0,02:00:00
10,4,2015,5.0,03:00:00
10,4,2015,5.0,04:00:00
10,4,2015,5.0,05:00:00
10,4,2015,4.0,06:00:00
10,4,2015,4.0,07:00:00
10,4,2015,7.0,08:00:00
10,4,2015,10.0,09:00:00
10,4,2015,15.0,10:00:00
10,4,2015,16.0,11:00:00
10,4,2015,17.0,12:00:00
10,4,2015,19.0,13:00:00
10,4,2015,20.0,14:00:00
10,4,2015,21.0,15:00:00
10,4,2015,21.0,16:00:00
10,4,2015,21.0,17:00:00
10,4,2015,20.0,18:00:00
10,4,2015,19.0,19:00:00
10,4,2015,17.0,20:00:00
10,4,2015,15.0,21:00:00
10,4,2015,13.0,22:00:00
10,4,2015,12.0,23:00:00
10,4,2015,11.0,00:00:00
11,4,2015,10.0,02:00:00
11,4,2015,10.0,03:00:00
11,4,2015,10.0,04:00:00
11,4,2015,10.0,05:00:00
11,4,2015,10.0,06:00:00
11,4,2015,10.0,07:00:00
11,4,2015,11.0,08:00:00
11,4,2015,11.0,09:00:00
11,4,2015,9.0,10:00:00
11,4,2015,11.0,11:00:00
11,4,2015,11.0,12:00:00
11,4,2015,12.0,13:00:00
11,4,2015,13.0,14:00:00
11,4,2015,13.0,15:00:00
11,4,2015,13.0,16:00:00
11,4,2015,13.0,17:00:00
11,4,2015,13.0,18:00:00
11,4,2015,12.0,19:00:00
11,4,2015,10.0,20:00:00
11,4,2015,9.0,21:00:00
11,4,2015,8.0,22:00:00
11,4,2015,7.0,23:00:00
11,4,2015,7.0,00:00:00
12,4,2015,5.0,01:00:00
12,4,2015,5.0,02:00:00
12,4,2015,4.0,03:00:00
12,4,2015,3.0,04:00:00
12,4,2015,3.0,05:00:00
12,4,2015,2.0,06:00:00
12,4,2015,4.0,07:00:00
12,4,2015,7.0,08:00:00
12,4,2015,9.0,09:00:00
12,4,2015,10.0,10:00:00
12,4,2015,13.0,11:00:00
12,4,2015,15.0,12:00:00
12,4,2015,16.0,13:00:00
12,4,2015,16.0,14:00:00
12,4,2015,17.0,15:00:00
12,4,2015,17.0,17:00:00
12,4,2015,15.0,18:00:00
12,4,2015,15.0,19:00:00
12,4,2015,14.0,20:00:00
12,4,2015,14.0,21:00:00
12,4,2015,10.0,22:00:00
12,4,2015,9.0,23:00:00
12,4,2015,9.0,00:00:00
13,4,2015,8.0,01:00:00
13,4,2015,8.0,02:00:00
13,4,2015,8.0,03:00:00
13,4,2015,8.0,05:00:00
13,4,2015,8.0,06:00:00
13,4,2015,7.0,07:00:00
13,4,2015,8.0,08:00:00
13,4,2015,9.0,09:00:00
13,4,2015,10.0,10:00:00
13,4,2015,11.0,11:00:00
13,4,2015,12.0,12:00:00
13,4,2015,13.0,13:00:00
13,4,2015,14.0,14:00:00
13,4,2015,15.0,15:00:00
13,4,2015,16.0,16:00:00
13,4,2015,17.0,17:00:00
13,4,2015,16.0,18:00:00
13,4,2015,15.0,19:00:00
13,4,2015,14.0,20:00:00
13,4,2015,12.0,21:00:00
13,4,2015,11.0,22:00:00
13,4,2015,10.0,23:00:00
13,4,2015,9.0,00:00:00
14,4,2015,8.0,01:00:00
14,4,2015,8.0,02:00:00
14,4,2015,7.0,03:00:00
14,4,2015,6.0,04:00:00
14,4,2015,6.0,05:00:00
14,4,2015,6.0,06:00:00
14,4,2015,7.0,07:00:00
14,4,2015,7.0,08:00:00
14,4,2015,9.0,09:00:00
14,4,2015,12.0,10:00:00
14,4,2015,14.0,11:00:00
14,4,2015,16.0,12:00:00
14,4,2015,18.0,13:00:00
14,4,2015,20.0,14:00:00
14,4,2015,20.0,15:00:00
14,4,2015,21.0,16:00:00
14,4,2015,22.0,17:00:00
14,4,2015,21.0,18:00:00
14,4,2015,21.0,19:00:00
14,4,2015,18.0,20:00:00
14,4,2015,16.0,21:00:00
14,4,2015,15.0,22:00:00
14,4,2015,13.0,23:00:00
14,4,2015,12.0,00:00:00
15,4,2015,11.0,01:00:00
15,4,2015,10.0,02:00:00
15,4,2015,8.0,03:00:00
15,4,2015,7.0,04:00:00
15,4,2015,6.0,05:00:00
15,4,2015,6.0,06:00:00
15,4,2015,7.0,07:00:00
15,4,2015,9.0,08:00:00
15,4,2015,14.0,09:00:00
15,4,2015,17.0,10:00:00
15,4,2015,20.0,11:00:00
15,4,2015,21.0,12:00:00
15,4,2015,22.0,13:00:00
15,4,2015,23.0,14:00:00
15,4,2015,24.0,15:00:00
15,4,2015,24.0,16:00:00
15,4,2015,23.0,18:00:00
15,4,2015,21.0,19:00:00
15,4,2015,19.0,20:00:00
15,4,2015,18.0,21:00:00
15,4,2015,16.0,22:00:00
15,4,2015,13.0,23:00:00
15,4,2015,12.0,00:00:00
16,4,2015,11.0,01:00:00
16,4,2015,10.0,02:00:00
16,4,2015,10.0,03:00:00
16,4,2015,9.0,04:00:00
16,4,2015,9.0,05:00:00
16,4,2015,8.0,07:00:00
16,4,2015,9.0,08:00:00
16,4,2015,10.0,09:00:00
16,4,2015,12.0,10:00:00
16,4,2015,14.0,11:00:00
16,4,2015,15.0,12:00:00
16,4,2015,16.0,13:00:00
16,4,2015,16.0,14:00:00
16,4,2015,16.0,15:00:00
16,4,2015,16.0,16:00:00
16,4,2015,15.0,17:00:00
16,4,2015,14.0,18:00:00
16,4,2015,13.0,19:00:00
16,4,2015,12.0,20:00:00
16,4,2015,11.0,21:00:00
16,4,2015,10.0,22:00:00
16,4,2015,10.0,23:00:00
16,4,2015,10.0,00:00:00
17,4,2015,9.0,01:00:00
17,4,2015,9.0,02:00:00
17,4,2015,9.0,03:00:00
17,4,2015,8.0,04:00:00
17,4,2015,8.0,05:00:00
17,4,2015,8.0,06:00:00
17,4,2015,8.0,07:00:00
17,4,2015,8.0,08:00:00
17,4,2015,9.0,09:00:00
17,4,2015,12.0,10:00:00
17,4,2015,12.0,11:00:00
17,4,2015,13.0,12:00:00
17,4,2015,13.0,13:00:00
17,4,2015,15.0,14:00:00
17,4,2015,14.0,15:00:00
17,4,2015,14.0,16:00:00
17,4,2015,13.0,17:00:00
17,4,2015,13.0,18:00:00
17,4,2015,12.0,19:00:00
17,4,2015,11.0,20:00:00
17,4,2015,10.0,21:00:00
17,4,2015,9.0,22:00:00
17,4,2015,9.0,23:00:00
17,4,2015,8.0,00:00:00
18,4,2015,7.0,01:00:00
18,4,2015,6.0,02:00:00
18,4,2015,6.0,03:00:00
18,4,2015,6.0,04:00:00
18,4,2015,6.0,05:00:00
18,4,2015,5.0,06:00:00
18,4,2015,5.0,07:00:00
18,4,2015,6.0,08:00:00
18,4,2015,8.0,09:00:00
18,4,2015,10.0,10:00:00
18,4,2015,12.0,11:00:00
18,4,2015,12.0,12:00:00
18,4,2015,13.0,13:00:00
18,4,2015,14.0,14:00:00
18,4,2015,14.0,15:00:00
18,4,2015,14.0,16:00:00
18,4,2015,14.0,17:00:00
18,4,2015,13.0,18:00:00
18,4,2015,13.0,19:00:00
18,4,2015,11.0,20:00:00
18,4,2015,10.0,21:00:00
18,4,2015,9.0,22:00:00
18,4,2015,8.0,23:00:00
18,4,2015,7.0,00:00:00
19,4,2015,6.0,01:00:00
19,4,2015,5.0,02:00:00
19,4,2015,5.0,03:00:00
19,4,2015,5.0,04:00:00
19,4,2015,5.0,05:00:00
19,4,2015,5.0,06:00:00
19,4,2015,5.0,07:00:00
19,4,2015,6.0,08:04:00
19,4,2015,7.0,09:00:00
19,4,2015,8.0,10:00:00
19,4,2015,9.0,11:00:00
19,4,2015,9.0,12:00:00
19,4,2015,10.0,13:00:00
19,4,2015,10.0,14:00:00
19,4,2015,10.0,15:00:00
19,4,2015,10.0,16:00:00
19,4,2015,11.0,17:00:00
19,4,2015,11.0,18:00:00
19,4,2015,11.0,19:00:00
19,4,2015,11.0,20:00:00
19,4,2015,10.0,21:00:00
19,4,2015,8.0,22:00:00
19,4,2015,7.0,23:00:00
19,4,2015,6.0,00:00:00
20,4,2015,5.0,01:00:00
20,4,2015,5.0,02:00:00
20,4,2015,4.0,03:00:00
20,4,2015,3.0,04:00:00
20,4,2015,2.0,05:00:00
20,4,2015,3.0,06:00:00
20,4,2015,5.0,07:00:00
20,4,2015,6.0,08:00:00
20,4,2015,9.0,09:00:00
20,4,2015,12.0,10:00:00
20,4,2015,14.0,11:00:00
20,4,2015,15.0,12:00:00
20,4,2015,16.0,13:00:00
20,4,2015,17.0,14:00:00
20,4,2015,18.0,15:00:00
20,4,2015,18.0,16:00:00
20,4,2015,18.0,17:00:00
20,4,2015,18.0,18:00:00
20,4,2015,17.0,19:00:00
20,4,2015,14.0,20:00:00
20,4,2015,12.0,21:00:00
20,4,2015,11.0,22:00:00
20,4,2015,9.0,23:00:00
20,4,2015,9.0,00:00:00
21,4,2015,8.0,01:00:00
21,4,2015,7.0,02:00:00
21,4,2015,6.0,03:00:00
21,4,2015,6.0,04:00:00
21,4,2015,5.0,05:00:00
21,4,2015,4.0,06:00:00
21,4,2015,5.0,07:00:00
21,4,2015,8.0,08:00:00
21,4,2015,10.0,09:00:00
21,4,2015,12.0,10:00:00
21,4,2015,14.0,11:00:00
21,4,2015,15.0,12:00:00
21,4,2015,16.0,13:00:00
21,4,2015,16.0,14:00:00
21,4,2015,18.0,15:00:00
21,4,2015,18.0,16:00:00
21,4,2015,18.0,17:00:00
21,4,2015,18.0,18:00:00
21,4,2015,17.0,19:00:00
21,4,2015,15.0,20:00:00
21,4,2015,13.0,21:00:00
21,4,2015,12.0,22:00:00
21,4,2015,11.0,23:00:00
21,4,2015,10.0,00:00:00
22,4,2015,9.0,01:00:00
22,4,2015,8.0,02:00:00
22,4,2015,7.0,03:00:00
22,4,2015,6.0,04:00:00
22,4,2015,5.0,05:00:00
22,4,2015,5.0,06:00:00
22,4,2015,6.0,07:00:00
22,4,2015,8.0,08:00:00
22,4,2015,10.0,09:00:00
22,4,2015,12.0,10:00:00
22,4,2015,15.0,12:00:00
22,4,2015,15.0,13:00:00
22,4,2015,14.0,14:00:00
22,4,2015,15.0,15:00:00
22,4,2015,14.0,16:00:00
22,4,2015,14.0,17:00:00
22,4,2015,14.0,18:00:00
22,4,2015,14.0,19:00:00
22,4,2015,13.0,20:00:00
22,4,2015,11.0,21:00:00
22,4,2015,10.0,22:00:00
22,4,2015,8.0,23:00:00
22,4,2015,9.0,00:00:00
23,4,2015,8.0,01:00:00
23,4,2015,9.0,02:00:00
23,4,2015,9.0,03:00:00
23,4,2015,8.0,04:00:00
23,4,2015,8.0,05:00:00
23,4,2015,8.0,06:00:00
23,4,2015,8.0,07:00:00
23,4,2015,8.0,08:00:00
23,4,2015,8.0,09:00:00
23,4,2015,9.0,10:00:00
23,4,2015,10.0,11:00:00
23,4,2015,11.0,12:00:00
23,4,2015,13.0,13:00:00
23,4,2015,15.0,14:00:00
23,4,2015,16.0,15:00:00
23,4,2015,17.0,16:08:00
23,4,2015,17.0,17:00:00
23,4,2015,18.0,18:00:00
23,4,2015,17.0,19:00:00
23,4,2015,16.0,20:00:00
23,4,2015,12.0,21:00:00
23,4,2015,11.0,22:00:00
23,4,2015,10.0,23:00:00
23,4,2015,9.0,00:00:00
24,4,2015,7.0,01:00:00
24,4,2015,6.0,02:00:00
24,4,2015,5.0,03:00:00
24,4,2015,5.0,05:00:00
24,4,2015,4.0,06:00:00
24,4,2015,5.0,07:00:00
24,4,2015,8.0,08:00:00
24,4,2015,10.0,09:00:00
24,4,2015,13.0,10:00:00
24,4,2015,14.0,11:00:00
24,4,2015,16.0,12:00:00
24,4,2015,16.0,13:00:00
24,4,2015,16.0,14:00:00
24,4,2015,16.0,15:00:00
24,4,2015,18.0,16:00:00
24,4,2015,17.0,17:00:00
24,4,2015,16.0,18:00:00
24,4,2015,16.0,19:00:00
24,4,2015,15.0,20:00:00
24,4,2015,14.0,21:00:00
24,4,2015,13.0,22:00:00
24,4,2015,13.0,23:00:00
24,4,2015,12.0,00:00:00
25,4,2015,11.0,01:00:00
25,4,2015,11.0,02:00:00
25,4,2015,11.0,03:00:00
25,4,2015,11.0,04:00:00
25,4,2015,11.0,05:00:00
25,4,2015,11.0,06:00:00
25,4,2015,11.0,07:00:00
25,4,2015,11.0,08:08:00
25,4,2015,12.0,09:00:00
25,4,2015,13.0,10:00:00
25,4,2015,14.0,11:00:00
25,4,2015,16.0,12:00:00
25,4,2015,16.0,13:00:00
25,4,2015,17.0,14:00:00
25,4,2015,17.0,15:00:00
25,4,2015,18.0,16:00:00
25,4,2015,17.0,17:00:00
25,4,2015,16.0,18:00:00
25,4,2015,15.0,19:00:00
25,4,2015,13.0,20:00:00
25,4,2015,12.0,21:00:00
25,4,2015,12.0,22:00:00
25,4,2015,12.0,23:00:00
25,4,2015,11.0,00:00:00
26,4,2015,11.0,01:00:00
26,4,2015,10.0,02:00:00
26,4,2015,9.0,03:00:00
26,4,2015,9.0,04:00:00
26,4,2015,8.0,05:00:00
26,4,2015,8.0,06:00:00
26,4,2015,8.0,07:00:00
26,4,2015,7.0,08:00:00
26,4,2015,7.0,09:00:00
26,4,2015,8.0,10:00:00
26,4,2015,9.0,11:00:00
26,4,2015,9.0,12:00:00
26,4,2015,10.0,13:00:00
26,4,2015,10.0,14:00:00
26,4,2015,10.0,15:00:00
26,4,2015,10.0,16:00:00
26,4,2015,11.0,17:00:00
26,4,2015,11.0,18:00:00
26,4,2015,11.0,19:00:00
26,4,2015,11.0,20:00:00
26,4,2015,9.0,21:00:00
26,4,2015,7.0,22:00:00
26,4,2015,7.0,23:00:00
26,4,2015,6.0,00:00:00
27,4,2015,6.0,01:00:00
27,4,2015,5.0,02:00:00
27,4,2015,4.0,03:00:00
27,4,2015,4.0,04:00:00
27,4,2015,3.0,05:00:00
27,4,2015,3.0,06:00:00
27,4,2015,4.0,07:00:00
27,4,2015,5.0,08:00:00
27,4,2015,7.0,09:00:00
27,4,2015,9.0,10:00:00
27,4,2015,9.0,11:00:00
27,4,2015,9.0,12:00:00
27,4,2015,10.0,13:00:00
27,4,2015,12.0,14:00:00
27,4,2015,12.0,15:00:00
27,4,2015,12.0,16:00:00
27,4,2015,12.0,17:00:00
27,4,2015,12.0,18:00:00
27,4,2015,11.0,19:04:00
27,4,2015,11.0,20:06:00
27,4,2015,9.0,21:00:00
27,4,2015,8.0,22:00:00
27,4,2015,7.0,23:00:00
27,4,2015,6.0,00:00:00
28,4,2015,6.0,01:00:00
28,4,2015,5.0,02:00:00
28,4,2015,4.0,03:00:00
28,4,2015,4.0,04:00:00
28,4,2015,3.0,05:00:00
28,4,2015,3.0,06:00:00
28,4,2015,4.0,07:00:00
28,4,2015,5.0,08:00:00
28,4,2015,7.0,09:00:00
28,4,2015,9.0,10:00:00
28,4,2015,9.0,11:00:00
28,4,2015,11.0,12:00:00
28,4,2015,12.0,13:00:00
28,4,2015,12.0,14:00:00
28,4,2015,12.0,15:00:00
28,4,2015,13.0,16:04:00
28,4,2015,12.0,17:00:00
28,4,2015,12.0,18:00:00
28,4,2015,11.0,19:07:00
