"","anno","mese","giorno","ora","prezzo","date.x","dateTime.x","consumo","GradoFix"
"19696","2014","03","31","14:00:00",28.88,"2014-03-31","2014-03-31 14:00:00",44987.2,5
"19697","2014","03","31","15:00:00",28.63,"2014-03-31","2014-03-31 15:00:00",44514.7,5
"19698","2014","03","31","16:00:00",28.34,"2014-03-31","2014-03-31 16:00:00",43961.9,4
"19699","2014","03","31","17:00:00",28.31,"2014-03-31","2014-03-31 17:00:00",43780.6,5
"19700","2014","03","31","18:00:00",29.33,"2014-03-31","2014-03-31 18:00:00",45488.5,5
"19701","2014","03","31","19:00:00",30.44,"2014-03-31","2014-03-31 19:00:00",46183.7,5
"19702","2014","03","31","20:00:00",31.5,"2014-03-31","2014-03-31 20:00:00",46848.6,3
"19703","2014","03","31","21:00:00",30.47,"2014-03-31","2014-03-31 21:00:00",45844.8,1
"19704","2014","03","31","22:00:00",29.68,"2014-03-31","2014-03-31 22:00:00",44475.2,4
"19705","2014","03","31","23:00:00",28.49,"2014-03-31","2014-03-31 23:00:00",42583.2,1
"19706","2014","03","31","00:00:00",27.79,"2014-03-31","2014-04-01 00:00:00",40302,2
"19707","2014","04","01","01:00:00",27.08,"2014-04-01","2014-04-01 01:00:00",38313.7,2
"19708","2014","04","01","02:00:00",26.89,"2014-04-01","2014-04-01 02:00:00",37547.2,0
"19709","2014","04","01","03:00:00",26.81,"2014-04-01","2014-04-01 03:00:00",37159.8,0
"19710","2014","04","01","04:00:00",26.88,"2014-04-01","2014-04-01 04:00:00",37230.8,1
"19711","2014","04","01","05:00:00",27.14,"2014-04-01","2014-04-01 05:00:00",37683,0
"19712","2014","04","01","06:00:00",28.93,"2014-04-01","2014-04-01 06:00:00",40794.3,0
"19713","2014","04","01","07:00:00",33.16,"2014-04-01","2014-04-01 07:00:00",44912.1,0
"19714","2014","04","01","08:00:00",44.15,"2014-04-01","2014-04-01 08:00:00",48056.8,1
"19715","2014","04","01","09:00:00",50.05,"2014-04-01","2014-04-01 09:00:00",48585.6,1
"19716","2014","04","01","10:00:00",41.27,"2014-04-01","2014-04-01 10:00:00",48165.6,2
"19717","2014","04","01","11:00:00",33.69,"2014-04-01","2014-04-01 11:00:00",47468.7,3
"19718","2014","04","01","12:00:00",32.12,"2014-04-01","2014-04-01 12:00:00",47052.8,1
"19719","2014","04","01","13:00:00",30.97,"2014-04-01","2014-04-01 13:00:00",46250.1,3
"19720","2014","04","01","14:00:00",29.98,"2014-04-01","2014-04-01 14:00:00",45781.3,3
"19721","2014","04","01","15:00:00",29.9,"2014-04-01","2014-04-01 15:00:00",45141.8,3
"19722","2014","04","01","16:00:00",29.87,"2014-04-01","2014-04-01 16:00:00",44866.8,3
"19723","2014","04","01","17:00:00",29.21,"2014-04-01","2014-04-01 17:00:00",44732.1,3
"19724","2014","04","01","18:00:00",29.71,"2014-04-01","2014-04-01 18:00:00",45447.2,3
"19725","2014","04","01","19:00:00",31.38,"2014-04-01","2014-04-01 19:00:00",46380,3
"19726","2014","04","01","20:00:00",32.48,"2014-04-01","2014-04-01 20:00:00",46695.8,2
"19727","2014","04","01","21:00:00",31.76,"2014-04-01","2014-04-01 21:00:00",45796.3,-1
"19728","2014","04","01","22:00:00",30.13,"2014-04-01","2014-04-01 22:00:00",44621.9,-3
"19729","2014","04","01","23:00:00",28.83,"2014-04-01","2014-04-01 23:00:00",42692.3,-3
"19730","2014","04","01","00:00:00",27.46,"2014-04-01","2014-04-02 00:00:00",40485,-3
"19731","2014","04","02","01:00:00",27.42,"2014-04-02","2014-04-02 01:00:00",37836.6,-4
"19732","2014","04","02","02:00:00",27.12,"2014-04-02","2014-04-02 02:00:00",36956,-4
"19733","2014","04","02","03:00:00",26.78,"2014-04-02","2014-04-02 03:00:00",36086.2,-5
"19734","2014","04","02","04:00:00",26.39,"2014-04-02","2014-04-02 04:00:00",35493.9,-4
"19735","2014","04","02","05:00:00",27,"2014-04-02","2014-04-02 05:00:00",36565.2,-5
"19736","2014","04","02","06:00:00",27.86,"2014-04-02","2014-04-02 06:00:00",39830.5,-4
"19737","2014","04","02","07:00:00",31.53,"2014-04-02","2014-04-02 07:00:00",45093.6,-5
"19738","2014","04","02","08:00:00",40.31,"2014-04-02","2014-04-02 08:00:00",48136.5,-1
"19739","2014","04","02","09:00:00",50.39,"2014-04-02","2014-04-02 09:00:00",48893.1,2
"19740","2014","04","02","10:00:00",39.48,"2014-04-02","2014-04-02 10:00:00",48028.4,4
"19741","2014","04","02","11:00:00",35.36,"2014-04-02","2014-04-02 11:00:00",47262.5,5
"19742","2014","04","02","12:00:00",31.72,"2014-04-02","2014-04-02 12:00:00",46442.2,6
"19743","2014","04","02","13:00:00",29.98,"2014-04-02","2014-04-02 13:00:00",45374,6
"19744","2014","04","02","14:00:00",29.37,"2014-04-02","2014-04-02 14:00:00",44825.7,7
"19745","2014","04","02","15:00:00",28.99,"2014-04-02","2014-04-02 15:00:00",44417.9,7
"19746","2014","04","02","16:00:00",28.95,"2014-04-02","2014-04-02 16:00:00",44533.7,7
"19747","2014","04","02","17:00:00",28.41,"2014-04-02","2014-04-02 17:00:00",44310.1,7
"19748","2014","04","02","18:00:00",29.21,"2014-04-02","2014-04-02 18:00:00",45277.2,6
"19749","2014","04","02","19:00:00",31.44,"2014-04-02","2014-04-02 19:00:00",46215,4
"19750","2014","04","02","20:00:00",32.38,"2014-04-02","2014-04-02 20:00:00",46384.3,3
"19751","2014","04","02","21:00:00",32.87,"2014-04-02","2014-04-02 21:00:00",46310.7,2
"19752","2014","04","02","22:00:00",31.25,"2014-04-02","2014-04-02 22:00:00",45065.7,1
"19753","2014","04","02","23:00:00",29.25,"2014-04-02","2014-04-02 23:00:00",43103.5,0
"19754","2014","04","02","00:00:00",27.85,"2014-04-02","2014-04-03 00:00:00",40967.6,0
"19755","2014","04","03","01:00:00",27.44,"2014-04-03","2014-04-03 01:00:00",37970.2,0
"19756","2014","04","03","02:00:00",26.92,"2014-04-03","2014-04-03 02:00:00",37228.3,-2
"19757","2014","04","03","03:00:00",26.48,"2014-04-03","2014-04-03 03:00:00",36447.5,-2
"19758","2014","04","03","04:00:00",26.37,"2014-04-03","2014-04-03 04:00:00",36042.8,-1
"19759","2014","04","03","05:00:00",26.93,"2014-04-03","2014-04-03 05:00:00",37016.4,-2
"19760","2014","04","03","06:00:00",28.79,"2014-04-03","2014-04-03 06:00:00",40155.9,-2
"19761","2014","04","03","07:00:00",32.35,"2014-04-03","2014-04-03 07:00:00",45212.2,-2
"19762","2014","04","03","08:00:00",35.3,"2014-04-03","2014-04-03 08:00:00",47670.2,1
"19763","2014","04","03","09:00:00",39.28,"2014-04-03","2014-04-03 09:00:00",48106,2
"19764","2014","04","03","10:00:00",34.67,"2014-04-03","2014-04-03 10:00:00",47420.7,4
"19765","2014","04","03","11:00:00",32.94,"2014-04-03","2014-04-03 11:00:00",46791,4
"19766","2014","04","03","12:00:00",31.31,"2014-04-03","2014-04-03 12:00:00",45980.9,5
"19767","2014","04","03","13:00:00",29.99,"2014-04-03","2014-04-03 13:00:00",44834.8,5
"19768","2014","04","03","14:00:00",29.29,"2014-04-03","2014-04-03 14:00:00",44334.4,5
"19769","2014","04","03","15:00:00",28.95,"2014-04-03","2014-04-03 15:00:00",43720.3,5
"19770","2014","04","03","16:00:00",28.72,"2014-04-03","2014-04-03 16:00:00",43802.8,6
"19771","2014","04","03","17:00:00",28.3,"2014-04-03","2014-04-03 17:00:00",43960.4,5
"19772","2014","04","03","18:00:00",28.73,"2014-04-03","2014-04-03 18:00:00",44554.8,5
"19773","2014","04","03","19:00:00",29.4,"2014-04-03","2014-04-03 19:00:00",45235.1,5
"19774","2014","04","03","20:00:00",29.16,"2014-04-03","2014-04-03 20:00:00",45198.6,3
"19775","2014","04","03","21:00:00",29.63,"2014-04-03","2014-04-03 21:00:00",45350.3,3
"19776","2014","04","03","22:00:00",28.97,"2014-04-03","2014-04-03 22:00:00",44544.4,3
"19777","2014","04","03","23:00:00",27.92,"2014-04-03","2014-04-03 23:00:00",42427.9,2
"19778","2014","04","03","00:00:00",26.62,"2014-04-03","2014-04-04 00:00:00",39483.3,2
"19779","2014","04","04","01:00:00",26.31,"2014-04-04","2014-04-04 01:00:00",36564.9,1
"19780","2014","04","04","02:00:00",25.98,"2014-04-04","2014-04-04 02:00:00",35447.1,-1
"19781","2014","04","04","03:00:00",25.81,"2014-04-04","2014-04-04 03:00:00",35215,-2
"19782","2014","04","04","04:00:00",25.24,"2014-04-04","2014-04-04 04:00:00",35423.1,-3
"19783","2014","04","04","05:00:00",25.81,"2014-04-04","2014-04-04 05:00:00",36244.3,-4
"19784","2014","04","04","06:00:00",27.03,"2014-04-04","2014-04-04 06:00:00",38992,-5
"19785","2014","04","04","07:00:00",29.82,"2014-04-04","2014-04-04 07:00:00",44325,-4
"19786","2014","04","04","08:00:00",34.82,"2014-04-04","2014-04-04 08:00:00",47757.7,0
"19787","2014","04","04","09:00:00",37.62,"2014-04-04","2014-04-04 09:00:00",48495,2
"19788","2014","04","04","10:00:00",34.73,"2014-04-04","2014-04-04 10:00:00",47662.9,4
"19789","2014","04","04","11:00:00",30.65,"2014-04-04","2014-04-04 11:00:00",46657.5,5
"19790","2014","04","04","12:00:00",28.59,"2014-04-04","2014-04-04 12:00:00",45059.3,6
"19791","2014","04","04","13:00:00",27.63,"2014-04-04","2014-04-04 13:00:00",44014.3,7
"19792","2014","04","04","14:00:00",27.38,"2014-04-04","2014-04-04 14:00:00",43160.2,7
"19793","2014","04","04","15:00:00",26.85,"2014-04-04","2014-04-04 15:00:00",42415.9,8
"19794","2014","04","04","16:00:00",26.49,"2014-04-04","2014-04-04 16:00:00",41818.7,8
"19795","2014","04","04","17:00:00",26.35,"2014-04-04","2014-04-04 17:00:00",41467,8
"19796","2014","04","04","18:00:00",26.45,"2014-04-04","2014-04-04 18:00:00",42108,7
"19797","2014","04","04","19:00:00",26.75,"2014-04-04","2014-04-04 19:00:00",42591.2,5
"19798","2014","04","04","20:00:00",27.05,"2014-04-04","2014-04-04 20:00:00",42943.2,4
"19799","2014","04","04","21:00:00",27.01,"2014-04-04","2014-04-04 21:00:00",42809.2,3
"19800","2014","04","04","22:00:00",26.88,"2014-04-04","2014-04-04 22:00:00",41864.1,2
"19801","2014","04","04","23:00:00",26.44,"2014-04-04","2014-04-04 23:00:00",40197.5,1
"19802","2014","04","04","00:00:00",26.08,"2014-04-04","2014-04-05 00:00:00",38466.3,1
"19803","2014","04","05","01:00:00",25.58,"2014-04-05","2014-04-05 01:00:00",36560,0
"19804","2014","04","05","02:00:00",25.34,"2014-04-05","2014-04-05 02:00:00",35765.5,0
"19805","2014","04","05","03:00:00",25.25,"2014-04-05","2014-04-05 03:00:00",35514.3,-1
"19806","2014","04","05","04:00:00",25.25,"2014-04-05","2014-04-05 04:00:00",35440,-1
"19807","2014","04","05","05:00:00",25.34,"2014-04-05","2014-04-05 05:00:00",35456.5,-1
"19808","2014","04","05","06:00:00",25.64,"2014-04-05","2014-04-05 06:00:00",35688.9,-2
"19809","2014","04","05","07:00:00",25.94,"2014-04-05","2014-04-05 07:00:00",37306.5,-1
"19810","2014","04","05","08:00:00",26.6,"2014-04-05","2014-04-05 08:00:00",39086,1
"19811","2014","04","05","09:00:00",27.42,"2014-04-05","2014-04-05 09:00:00",40690.7,3
"19812","2014","04","05","10:00:00",28.76,"2014-04-05","2014-04-05 10:00:00",41835.2,4
"19813","2014","04","05","11:00:00",28.71,"2014-04-05","2014-04-05 11:00:00",41939.3,6
"19814","2014","04","05","12:00:00",28.31,"2014-04-05","2014-04-05 12:00:00",41522.2,7
"19815","2014","04","05","13:00:00",27.6,"2014-04-05","2014-04-05 13:00:00",40775,8
"19816","2014","04","05","14:00:00",27,"2014-04-05","2014-04-05 14:00:00",39572.7,8
"19817","2014","04","05","15:00:00",26.46,"2014-04-05","2014-04-05 15:00:00",38499.5,9
"19818","2014","04","05","16:00:00",26.38,"2014-04-05","2014-04-05 16:00:00",38349.3,8
"19819","2014","04","05","17:00:00",26.36,"2014-04-05","2014-04-05 17:00:00",38494.4,8
"19820","2014","04","05","18:00:00",27.35,"2014-04-05","2014-04-05 18:00:00",40093,7
"19821","2014","04","05","19:00:00",28.6,"2014-04-05","2014-04-05 19:00:00",41643.1,6
"19822","2014","04","05","20:00:00",29.56,"2014-04-05","2014-04-05 20:00:00",42325.3,5
"19823","2014","04","05","21:00:00",29.5,"2014-04-05","2014-04-05 21:00:00",42413.6,5
"19824","2014","04","05","22:00:00",28.46,"2014-04-05","2014-04-05 22:00:00",41428.9,5
"19825","2014","04","05","23:00:00",27.62,"2014-04-05","2014-04-05 23:00:00",40055,5
"19826","2014","04","05","00:00:00",27.08,"2014-04-05","2014-04-06 00:00:00",38426.5,4
"19827","2014","04","06","01:00:00",26.61,"2014-04-06","2014-04-06 01:00:00",36328.5,4
"19828","2014","04","06","02:00:00",25.65,"2014-04-06","2014-04-06 02:00:00",34138.4,5
"19829","2014","04","06","03:00:00",25.01,"2014-04-06","2014-04-06 03:00:00",33052.8,5
"19830","2014","04","06","04:00:00",24.38,"2014-04-06","2014-04-06 04:00:00",32797.9,5
"19831","2014","04","06","05:00:00",24.62,"2014-04-06","2014-04-06 05:00:00",32823.3,5
"19832","2014","04","06","06:00:00",24.88,"2014-04-06","2014-04-06 06:00:00",33257.5,5
"19833","2014","04","06","07:00:00",24.65,"2014-04-06","2014-04-06 07:00:00",33441.5,5
"19834","2014","04","06","08:00:00",24.69,"2014-04-06","2014-04-06 08:00:00",34607.1,5
"19835","2014","04","06","09:00:00",25.62,"2014-04-06","2014-04-06 09:00:00",36466.4,6
"19836","2014","04","06","10:00:00",26.39,"2014-04-06","2014-04-06 10:00:00",37529.8,6
"19837","2014","04","06","11:00:00",26.76,"2014-04-06","2014-04-06 11:00:00",38237.8,7
"19838","2014","04","06","12:00:00",26.74,"2014-04-06","2014-04-06 12:00:00",38298,7
"19839","2014","04","06","13:00:00",25.59,"2014-04-06","2014-04-06 13:00:00",38082.1,8
"19840","2014","04","06","14:00:00",25.41,"2014-04-06","2014-04-06 14:00:00",37642.5,9
"19841","2014","04","06","15:00:00",25.24,"2014-04-06","2014-04-06 15:00:00",37382.2,10
"19842","2014","04","06","16:00:00",25.15,"2014-04-06","2014-04-06 16:00:00",37143.6,10
"19843","2014","04","06","17:00:00",25.11,"2014-04-06","2014-04-06 17:00:00",37278.1,11
"19844","2014","04","06","18:00:00",25.78,"2014-04-06","2014-04-06 18:00:00",38062.5,10
"19845","2014","04","06","19:00:00",27.18,"2014-04-06","2014-04-06 19:00:00",40319,9
"19846","2014","04","06","20:00:00",27.63,"2014-04-06","2014-04-06 20:00:00",41301.3,9
"19847","2014","04","06","21:00:00",27.9,"2014-04-06","2014-04-06 21:00:00",41745,7
"19848","2014","04","06","22:00:00",27.47,"2014-04-06","2014-04-06 22:00:00",41161.4,6
"19849","2014","04","06","23:00:00",26.27,"2014-04-06","2014-04-06 23:00:00",39081.7,6
"19850","2014","04","06","00:00:00",25.62,"2014-04-06","2014-04-07 00:00:00",36955.8,5
"19851","2014","04","07","01:00:00",25.06,"2014-04-07","2014-04-07 01:00:00",34585.1,4
"19852","2014","04","07","02:00:00",24.22,"2014-04-07","2014-04-07 02:00:00",32861,4
"19853","2014","04","07","03:00:00",23.91,"2014-04-07","2014-04-07 03:00:00",32800.3,5
"19854","2014","04","07","04:00:00",23.64,"2014-04-07","2014-04-07 04:00:00",32941.7,5
"19855","2014","04","07","05:00:00",24.57,"2014-04-07","2014-04-07 05:00:00",33832.4,6
"19856","2014","04","07","06:00:00",25.67,"2014-04-07","2014-04-07 06:00:00",36788.6,6
"19857","2014","04","07","07:00:00",27.87,"2014-04-07","2014-04-07 07:00:00",42365.2,5
"19858","2014","04","07","08:00:00",31.42,"2014-04-07","2014-04-07 08:00:00",46032.1,6
"19859","2014","04","07","09:00:00",33.59,"2014-04-07","2014-04-07 09:00:00",47022,5
"19860","2014","04","07","10:00:00",32.64,"2014-04-07","2014-04-07 10:00:00",46493.2,6
"19861","2014","04","07","11:00:00",31.8,"2014-04-07","2014-04-07 11:00:00",46114,6
"19862","2014","04","07","12:00:00",30.14,"2014-04-07","2014-04-07 12:00:00",45453.2,6
"19863","2014","04","07","13:00:00",29.18,"2014-04-07","2014-04-07 13:00:00",44711.7,6
"19864","2014","04","07","14:00:00",28.62,"2014-04-07","2014-04-07 14:00:00",43996.6,7
"19865","2014","04","07","15:00:00",28.51,"2014-04-07","2014-04-07 15:00:00",43643.7,7
"19866","2014","04","07","16:00:00",28.29,"2014-04-07","2014-04-07 16:00:00",43163.4,7
"19867","2014","04","07","17:00:00",27.95,"2014-04-07","2014-04-07 17:00:00",42644.3,8
"19868","2014","04","07","18:00:00",28.3,"2014-04-07","2014-04-07 18:00:00",42815.6,8
"19869","2014","04","07","19:00:00",28.85,"2014-04-07","2014-04-07 19:00:00",43207.7,7
"19870","2014","04","07","20:00:00",29.29,"2014-04-07","2014-04-07 20:00:00",43561.1,6
"19871","2014","04","07","21:00:00",29.42,"2014-04-07","2014-04-07 21:00:00",43388,5
"19872","2014","04","07","22:00:00",28.56,"2014-04-07","2014-04-07 22:00:00",42090,5
"19873","2014","04","07","23:00:00",27.01,"2014-04-07","2014-04-07 23:00:00",40065.6,4
"19874","2014","04","07","00:00:00",25.95,"2014-04-07","2014-04-08 00:00:00",37749.9,4
"19875","2014","04","08","01:00:00",25.19,"2014-04-08","2014-04-08 01:00:00",35328.5,4
"19876","2014","04","08","02:00:00",24.15,"2014-04-08","2014-04-08 02:00:00",33344.8,4
"19877","2014","04","08","03:00:00",22.78,"2014-04-08","2014-04-08 03:00:00",32940.7,3
"19878","2014","04","08","04:00:00",22.32,"2014-04-08","2014-04-08 04:00:00",32925.5,3
"19879","2014","04","08","05:00:00",23.56,"2014-04-08","2014-04-08 05:00:00",33597.6,3
"19880","2014","04","08","06:00:00",24.7,"2014-04-08","2014-04-08 06:00:00",36127.6,3
"19881","2014","04","08","07:00:00",26.51,"2014-04-08","2014-04-08 07:00:00",41682.8,3
"19882","2014","04","08","08:00:00",28.32,"2014-04-08","2014-04-08 08:00:00",45188.1,3
"19883","2014","04","08","09:00:00",29.07,"2014-04-08","2014-04-08 09:00:00",45767.2,4
"19884","2014","04","08","10:00:00",28.46,"2014-04-08","2014-04-08 10:00:00",45267.5,4
"19885","2014","04","08","11:00:00",28.12,"2014-04-08","2014-04-08 11:00:00",44762.4,4
"19886","2014","04","08","12:00:00",27.48,"2014-04-08","2014-04-08 12:00:00",44089.1,4
"19887","2014","04","08","13:00:00",26.88,"2014-04-08","2014-04-08 13:00:00",43127,4
"19888","2014","04","08","14:00:00",26.44,"2014-04-08","2014-04-08 14:00:00",42559.3,4
"19889","2014","04","08","15:00:00",25.95,"2014-04-08","2014-04-08 15:00:00",42230.2,5
"19890","2014","04","08","16:00:00",25.74,"2014-04-08","2014-04-08 16:00:00",41702.1,5
"19891","2014","04","08","17:00:00",25.42,"2014-04-08","2014-04-08 17:00:00",41264.5,5
"19892","2014","04","08","18:00:00",25.79,"2014-04-08","2014-04-08 18:00:00",41891.7,6
"19893","2014","04","08","19:00:00",26.47,"2014-04-08","2014-04-08 19:00:00",42644.5,5
"19894","2014","04","08","20:00:00",26.62,"2014-04-08","2014-04-08 20:00:00",43084.6,4
"19895","2014","04","08","21:00:00",26.96,"2014-04-08","2014-04-08 21:00:00",43176.1,4
"19896","2014","04","08","22:00:00",26.53,"2014-04-08","2014-04-08 22:00:00",41952.7,3
"19897","2014","04","08","23:00:00",25.5,"2014-04-08","2014-04-08 23:00:00",39287.2,3
"19898","2014","04","08","00:00:00",23.99,"2014-04-08","2014-04-09 00:00:00",36688.5,3
"19899","2014","04","09","01:00:00",22.57,"2014-04-09","2014-04-09 01:00:00",34055.2,3
"19900","2014","04","09","02:00:00",21.05,"2014-04-09","2014-04-09 02:00:00",33265.8,3
"19901","2014","04","09","03:00:00",20.64,"2014-04-09","2014-04-09 03:00:00",33059.1,3
"19902","2014","04","09","04:00:00",21.75,"2014-04-09","2014-04-09 04:00:00",33256.5,3
"19903","2014","04","09","05:00:00",23.09,"2014-04-09","2014-04-09 05:00:00",34086.7,3
"19904","2014","04","09","06:00:00",24.84,"2014-04-09","2014-04-09 06:00:00",37069.9,3
"19905","2014","04","09","07:00:00",25.44,"2014-04-09","2014-04-09 07:00:00",41272.1,3
"19906","2014","04","09","08:00:00",27.27,"2014-04-09","2014-04-09 08:00:00",45125,3
"19907","2014","04","09","09:00:00",28.46,"2014-04-09","2014-04-09 09:00:00",45851.6,3
"19908","2014","04","09","10:00:00",27.88,"2014-04-09","2014-04-09 10:00:00",45386.7,2
"19909","2014","04","09","11:00:00",27,"2014-04-09","2014-04-09 11:00:00",44401.5,3
"19910","2014","04","09","12:00:00",26.52,"2014-04-09","2014-04-09 12:00:00",43866.5,3
"19911","2014","04","09","13:00:00",25.77,"2014-04-09","2014-04-09 13:00:00",43305.7,3
"19912","2014","04","09","14:00:00",25.34,"2014-04-09","2014-04-09 14:00:00",42957.8,4
"19913","2014","04","09","15:00:00",25.35,"2014-04-09","2014-04-09 15:00:00",42846,4
"19914","2014","04","09","16:00:00",25.42,"2014-04-09","2014-04-09 16:00:00",42557.1,4
"19915","2014","04","09","17:00:00",25.61,"2014-04-09","2014-04-09 17:00:00",42176.7,4
"19916","2014","04","09","18:00:00",26.41,"2014-04-09","2014-04-09 18:00:00",43086.3,4
"19917","2014","04","09","19:00:00",26.85,"2014-04-09","2014-04-09 19:00:00",43744.6,4
"19918","2014","04","09","20:00:00",27.32,"2014-04-09","2014-04-09 20:00:00",43913.5,3
"19919","2014","04","09","21:00:00",27.54,"2014-04-09","2014-04-09 21:00:00",43975,3
"19920","2014","04","09","22:00:00",27.88,"2014-04-09","2014-04-09 22:00:00",42934,2
"19921","2014","04","09","23:00:00",26.6,"2014-04-09","2014-04-09 23:00:00",41067.4,2
"19922","2014","04","09","00:00:00",25.74,"2014-04-09","2014-04-10 00:00:00",38823.2,2
"19923","2014","04","10","01:00:00",24.3,"2014-04-10","2014-04-10 01:00:00",36701,1
"19924","2014","04","10","02:00:00",23.98,"2014-04-10","2014-04-10 02:00:00",36048.4,1
"19925","2014","04","10","03:00:00",23.46,"2014-04-10","2014-04-10 03:00:00",35357.1,1
"19926","2014","04","10","04:00:00",22.99,"2014-04-10","2014-04-10 04:00:00",35313,1
"19927","2014","04","10","05:00:00",24.08,"2014-04-10","2014-04-10 05:00:00",36185,1
"19928","2014","04","10","06:00:00",26.25,"2014-04-10","2014-04-10 06:00:00",38697.6,0
"19929","2014","04","10","07:00:00",28.76,"2014-04-10","2014-04-10 07:00:00",43812,1
"19930","2014","04","10","08:00:00",33.83,"2014-04-10","2014-04-10 08:00:00",47712.9,2
"19931","2014","04","10","09:00:00",41.11,"2014-04-10","2014-04-10 09:00:00",48860.1,3
"19932","2014","04","10","10:00:00",39.49,"2014-04-10","2014-04-10 10:00:00",48503.8,4
"19933","2014","04","10","11:00:00",33.21,"2014-04-10","2014-04-10 11:00:00",48073.6,6
"19934","2014","04","10","12:00:00",32.06,"2014-04-10","2014-04-10 12:00:00",47515.8,7
"19935","2014","04","10","13:00:00",32.02,"2014-04-10","2014-04-10 13:00:00",46786.3,7
"19936","2014","04","10","14:00:00",30.6,"2014-04-10","2014-04-10 14:00:00",46311.6,8
"19937","2014","04","10","15:00:00",29.58,"2014-04-10","2014-04-10 15:00:00",45691,8
"19938","2014","04","10","16:00:00",28.8,"2014-04-10","2014-04-10 16:00:00",45395.4,7
"19939","2014","04","10","17:00:00",28.62,"2014-04-10","2014-04-10 17:00:00",45316.7,6
"19940","2014","04","10","18:00:00",28.93,"2014-04-10","2014-04-10 18:00:00",45605.9,5
"19941","2014","04","10","19:00:00",29.07,"2014-04-10","2014-04-10 19:00:00",45843.1,4
"19942","2014","04","10","20:00:00",29.18,"2014-04-10","2014-04-10 20:00:00",45735.1,3
"19943","2014","04","10","21:00:00",29.45,"2014-04-10","2014-04-10 21:00:00",45644.1,3
"19944","2014","04","10","22:00:00",28.61,"2014-04-10","2014-04-10 22:00:00",44412.8,3
"19945","2014","04","10","23:00:00",26.49,"2014-04-10","2014-04-10 23:00:00",42155.9,4
"19946","2014","04","10","00:00:00",25.1,"2014-04-10","2014-04-11 00:00:00",39820.6,6
"19947","2014","04","11","01:00:00",23.99,"2014-04-11","2014-04-11 01:00:00",37253.3,5
"19948","2014","04","11","02:00:00",23.52,"2014-04-11","2014-04-11 02:00:00",36375.1,5
"19949","2014","04","11","03:00:00",23.44,"2014-04-11","2014-04-11 03:00:00",36097.4,4
"19950","2014","04","11","04:00:00",23.67,"2014-04-11","2014-04-11 04:00:00",36268,4
"19951","2014","04","11","05:00:00",24.46,"2014-04-11","2014-04-11 05:00:00",37291.1,4
"19952","2014","04","11","06:00:00",25.94,"2014-04-11","2014-04-11 06:00:00",39497,4
"19953","2014","04","11","07:00:00",26.82,"2014-04-11","2014-04-11 07:00:00",43684.5,5
"19954","2014","04","11","08:00:00",30.78,"2014-04-11","2014-04-11 08:00:00",47620,5
"19955","2014","04","11","09:00:00",38.28,"2014-04-11","2014-04-11 09:00:00",48478,5
"19956","2014","04","11","10:00:00",33.8,"2014-04-11","2014-04-11 10:00:00",48078.2,5
"19957","2014","04","11","11:00:00",31.38,"2014-04-11","2014-04-11 11:00:00",47567.5,6
"19958","2014","04","11","12:00:00",29.34,"2014-04-11","2014-04-11 12:00:00",46820.2,6
"19959","2014","04","11","13:00:00",28.01,"2014-04-11","2014-04-11 13:00:00",46054.5,7
"19960","2014","04","11","14:00:00",26.85,"2014-04-11","2014-04-11 14:00:00",44729.9,7
"19961","2014","04","11","15:00:00",26.05,"2014-04-11","2014-04-11 15:00:00",43491.5,7
"19962","2014","04","11","16:00:00",25.46,"2014-04-11","2014-04-11 16:00:00",42768.8,8
"19963","2014","04","11","17:00:00",25.07,"2014-04-11","2014-04-11 17:00:00",42341.8,9
"19964","2014","04","11","18:00:00",25.36,"2014-04-11","2014-04-11 18:00:00",42589.3,9
"19965","2014","04","11","19:00:00",25.7,"2014-04-11","2014-04-11 19:00:00",42707.2,8
"19966","2014","04","11","20:00:00",25.67,"2014-04-11","2014-04-11 20:00:00",42987.3,7
"19967","2014","04","11","21:00:00",25.87,"2014-04-11","2014-04-11 21:00:00",42879.1,6
"19968","2014","04","11","22:00:00",25.7,"2014-04-11","2014-04-11 22:00:00",42179.3,5
"19969","2014","04","11","23:00:00",24.77,"2014-04-11","2014-04-11 23:00:00",40714.6,4
"19970","2014","04","11","00:00:00",23.64,"2014-04-11","2014-04-12 00:00:00",38769.5,4
"19971","2014","04","12","01:00:00",24.41,"2014-04-12","2014-04-12 01:00:00",37468.1,4
"19972","2014","04","12","02:00:00",24.08,"2014-04-12","2014-04-12 02:00:00",36745.5,2
"19973","2014","04","12","03:00:00",23.8,"2014-04-12","2014-04-12 03:00:00",36146.1,2
"19974","2014","04","12","04:00:00",23.6,"2014-04-12","2014-04-12 04:00:00",35722,3
"19975","2014","04","12","05:00:00",23.84,"2014-04-12","2014-04-12 05:00:00",35900.2,1
"19976","2014","04","12","06:00:00",23.97,"2014-04-12","2014-04-12 06:00:00",36060.5,1
"19977","2014","04","12","07:00:00",24.39,"2014-04-12","2014-04-12 07:00:00",37257,3
"19978","2014","04","12","08:00:00",24.65,"2014-04-12","2014-04-12 08:00:00",38754.3,4
"19979","2014","04","12","09:00:00",25.7,"2014-04-12","2014-04-12 09:00:00",40531.8,6
"19980","2014","04","12","10:00:00",26.4,"2014-04-12","2014-04-12 10:00:00",41719,8
"19981","2014","04","12","11:00:00",26.16,"2014-04-12","2014-04-12 11:00:00",41368.2,10
